# candidate<TAB>reading<TAB>weight
# Explicit user shortcuts. These override normal jianpin ranking for the same reading.
吉森	j s	9500
吉欧	j o	9500
吉特	j t	9500
吉瑞	j r	9500
吉诺	j n	9500
吉豆	j d	9500
吊坠	d z	9500
吊带	d d	9500
吊床	d c	9500
吊桥	d q	9500
吊着	d z	9500
吊起	d q	9500
吊车	d c	9500
同房	t f	9500
同窗	t c	9500
同谋	t m	9500
名册	m c	9500
名扬	m y	9500
后半	h b	9500
后巷	h x	9500
吐痰	t t	9500
吓坏	x h	9500
吕斯	l s	9500
君特	j t	9500
吞声	t s	9500
吞拿	t n	9500
吠叫	f j	9500
听命	t m	9500
听筒	t t	9500
听错	t c	9500
吭声	k s	9500
启齿	q c	9500
吵吵	c c	9500
吵嘴	c z	9500
吸吮	x s	9500
吹拂	c f	9500
吹熄	c x	9500
吹箫	c x	9500
吻别	w b	9500
呈堂	c t	9500
告吹	g c	9500
告解	g j	9500
告退	g t	9500
员外	y w	9500
员警	y j	9500
呢喃	n n	9500
周折	z z	9500
周游	z y	9500
周详	z x	9500
命苦	m k	9500
和华	h h	9500
和好	h h	9500
和龙	h l	9500
咕哝	g n	9500
咕噜	g l	9500
咪吽	m h	9500
咬痕	y h	9500
咸水	x s	9500
哀痛	a t	9500
品川	p c	9500
品脱	p t	9500
哇靠	w k	9500
哈丁	h d	9500
哈伊	h y	9500
哈伦	h l	9500
哈克	h k	9500
哈兰	h l	9500
哈吉	h j	9500
哈喽	h l	9500
哈坎	h k	9500
哈奇	h q	9500
哈妮	h n	9500
哈姆	h m	9500
哈密	h m	9500
哈德	h d	9500
哈恩	h e	9500
哈拉	h l	9500
哈曼	h m	9500
哈根	h g	9500
哈桑	h s	9500
哈欠	h q	9500
哈比	h b	9500
哈珀	h p	9500
哈珊	h s	9500
哈瑞	h r	9500
哈瓦	h w	9500
哈罗	h l	9500
哈肯	h k	9500
哈蒙	h m	9500
哈诺	h n	9500
哈雷	h l	9500
哈鱼	h y	9500
哈默	h m	9500
哑剧	y j	9500
哦耶	o y	9500
哨声	s s	9500
哩咕	l g	9500
哭丧	k s	9500
哲明	z m	9500
哲秀	z x	9500
唇印	c y	9500
唇舌	c s	9500
唉唉	a a	9500
唐璜	t h	9500
唾沫	t m	9500
商定	s d	9500
商榷	s q	9500
啊呀	a y	9500
啜泣	c q	9500
啮齿	n c	9500
喃喃	n n	9500
善事	s s	9500
善变	s b	9500
善哉	s z	9500
善战	s z	9500
善敏	s m	9500
善款	s k	9500
善瑛	s y	9500
喊声	h s	9500
喜帖	x t	9500
喜讯	x x	9500
